"Brand","Vehicle","Engine","Engine code","Power","Torque (Nm/rpm)","Displacement","Average fuel consumption (l/100 km)","CO2 (g/km)","Weight(3p/5p) kg","Compression ratio","GearBox type","Traction type","Block material","Cylinder head","Jante","Largura","Ratio"
"Audi","A3","2.0L TFSI 200 hp quattro S-tronic 6",,"200/6000","280/1800-5000",1984,7.5,174,"1490/1530",10.5,"DCT 6","4wd","cast iron","aluminium","R17",225,45
"Audi","S3","2.0L TFSI 265 hp quattro",,"265/6000","350/2500-5000",1984,8.5,198,"1530/1570",9.8,"MT 6","4wd","cast iron","aluminium","R18",225,40
"Audi","S3","2.0L TFSI 265 hp quattro S-tronic 6",,"265/6000","350/2500-5000",1984,8.3,193,"1550/1590",9.8,"DCT 6","4wd","cast iron","aluminium","R18",225,40
"Audi","A3","3.2L V6 250 hp quattro S-tronic 6",,"250/6300","320/2500-3000",3189,9.4,224,"1585/1625",11.3,"DCT 6","4wd","cast iron","aluminium","R17",225,45
"Audi","A3","1.9L TDIe 105 hp DPF",,"105/4000","250/1900",1896,4.5,119,"1355/?",18.5,"MT","2wd","cast iron","aluminium","R16",205,55
"Audi","A3 Ambiente","1.9L TDIe 105 hp DPF",,"105/4000","250/1900",1896,4.5,119,"1355/?",18.5,"MT","2wd","cast iron","aluminium","R17",225,45
"Audi","A3","1.9L TDI 105 hp",,"105/4000","250/1900",1896,5.1,135,"1370/1410",19.0,"MT","2wd","cast iron","aluminium","R16",205,55
"Audi","A3 Ambiente","1.9L TDI 105 hp",,"105/4000","250/1900",1896,5.1,135,"1370/1410",19.0,"MT","2wd","cast iron","aluminium","R17",225,45
"Audi","A3","1.9L TDI 105 hp DPF",,"105/4000","250/1900",1896,4.7,124,"1355/1395",19.0,"MT","2wd","cast iron","aluminium","R16",205,55
"Audi","A3 Ambiente","1.9L TDI 105 hp DPF",,"105/4000","250/1900",1896,4.7,124,"1355/1395",19.0,"MT","2wd","cast iron","aluminium","R17",225,45
"Audi","A3","1.9L TDI 105 hp DPF S-tronic 6",,"105/4000","250/1900",1896,5.9,144,"1395/1435",19.0,"DCT 6","2wd","cast iron","aluminium","R16",205,55
"Audi","A3 Ambiente","1.9L TDI 105 hp DPF S-tronic 6",,"105/4000","250/1900",1896,5.9,144,"1395/1435",19.0,"DCT 6","2wd","cast iron","aluminium","R17",225,45
"Audi","A3","2.0L TDI 140 hp DPF",,"140/4200","320/1750-2500",1968,5.1,134,"1395/1435",16.5,"MT 6","2wd","cast iron","aluminium","R16",205,55
"Audi","A3 Ambiente","2.0L TDI 140 hp DPF",,"140/4200","320/1750-2500",1968,5.1,134,"1395/1435",16.5,"MT 6","2wd","cast iron","aluminium","R17",225,45
"Audi","A3","2.0L TDI 140 hp DPF S-tronic 6",,"140/4200","320/1750-2500",1968,5.4,143,"1420/1460",16.5,"DCT 6","2wd","cast iron","aluminium","R16",205,55
"Audi","A3 Ambiente","2.0L TDI 140 hp DPF S-tronic 6",,"140/4200","320/1750-2500",1968,5.4,143,"1420/1460",16.5,"DCT 6","2wd","cast iron","aluminium","R17",225,45
"Audi","A3","2.0L TDI 140 hp DPF quattro",,"140/4200","320/1750-2500",1968,5.6,146,"1495/1535",16.5,"MT 6","4wd","cast iron","aluminium","R16",205,55
"Audi","A3 Ambiente","2.0L TDI 140 hp DPF quattro",,"140/4200","320/1750-2500",1968,5.6,146,"1495/1535",16.5,"MT 6","4wd","cast iron","aluminium","R17",225,45
"Audi","A3","2.0L TDI 170 hp DPF",,"170/4200","350/1750-2500",1968,5.2,139,"1395/1435",16.5,"MT 6","2wd","cast iron","aluminium","R16",205,55
"Audi","A3 Ambiente","2.0L TDI 170 hp DPF",,"170/4200","350/1750-2500",1968,5.2,139,"1395/1435",16.5,"MT 6","2wd","cast iron","aluminium","R17",225,45
"Audi","A3","2.0L TDI 170 hp DPF S-tronic 6",,"170/4200","350/1750-2500",1968,5.6,147,"1420/1460",16.5,"DCT 6","2wd","cast iron","aluminium","R16",205,55
"Audi","A3 Ambiente","2.0L TDI 170 hp DPF S-tronic 6",,"170/4200","350/1750-2500",1968,5.6,147,"1420/1460",16.5,"DCT 6","2wd","cast iron","aluminium","R17",225,45
"Audi","A3","2.0L TDI 170 hp DPF quattro",,"170/4200","350/1750-2500",1968,5.6,148,"1500/1540",16.5,"MT 6","4wd","cast iron","aluminium","R16",205,55
"Audi","A3 Ambiente","2.0L TDI 170 hp DPF quattro",,"170/4200","350/1750-2500",1968,5.6,148,"1500/1540",16.5,"MT 6","4wd","cast iron","aluminium","R17",225,45
"Audi","A3 Cabrio","1.6L 102 hp",,"102/5600","148/3800",1595,7.0,167,"1405",10.3,"MT","2wd","aluminium","aluminium","R16",205,55
"Audi","A3 Cabrio Ambition","1.6L 102 hp",,"102/5600","148/3800",1595,7.0,167,"1405",10.3,"MT","2wd","aluminium","aluminium","R17",225,45
"Audi","A3 Cabrio","1.8L TFSI 160 hp",,"160/5000","250/1500-4200",1798,6.8,159,"1500",9.6,"MT 6","2wd","cast iron","aluminium","R16",205,55
"Audi","A3 Cabrio Ambition","1.8L TFSI 160 hp",,"160/5000","250/1500-4200",1798,6.8,159,"1500",9.6,"MT 6","2wd","cast iron","aluminium","R17",225,45
"Audi","A3 Cabrio","1.8L TFSI 160 hp S-tronic 7",,"160/5000","250/1500-4200",1798,6.7,156,"1530",9.6,"DCT 7","2wd","cast iron","aluminium","R16",205,55
"Audi","A3 Cabrio Ambition","1.8L TFSI 160 hp S-tronic 7",,"160/5000","250/1500-4200",1798,6.7,156,"1530",9.6,"DCT 7","2wd","cast iron","aluminium","R17",225,45
"Audi","A3 Cabrio","2.0L TFSI 200 hp",,"200/6000","280/1800-5000",1984,7.2,169,"1510",10.5,"MT 6","2wd","cast iron","aluminium","R16",205,55
"Audi","A3 Cabrio Ambition","2.0L TFSI 200 hp",,"200/6000","280/1800-5000",1984,7.2,169,"1510",10.5,"MT 6","2wd","cast iron","aluminium","R17",225,45
"Audi","A3 Cabrio Ambition","2.0L TFSI 200 hp",,"200/6000","280/1800-5000",1984,7.3,171,"1560",10.5,"DCT 6","2wd","cast iron","aluminium","R17",225,45
"Audi","A3 Cabrio","1.9L TDI 105 hp",,"105/4000","250/1900",1896,5.1,134,"1500",18.5,"MT","2wd","cast iron","aluminium","R16",205,55
"Audi","A3 Cabrio Ambition","1.9L TDI 105 hp",,"105/4000","250/1900",1896,5.1,134,"1500",18.5,"MT","2wd","cast iron","aluminium","R17",225,45
"Audi","A3 Cabrio","2.0L TDI 140 hp DPF",,"140/4200","320/1750-2500",1968,5.3,139,"1550",16.5,"MT 6","2wd","cast iron","aluminium","R16",205,55
"Audi","A3 Cabrio Ambition","2.0L TDI 140 hp DPF",,"140/4200","320/1750-2500",1968,5.3,139,"1550",16.5,"MT 6","2wd","cast iron","aluminium","R17",225,45
"Audi","A3 Cabrio","2.0L TDI 140 hp DPF S-tronic 6",,"140/4200","320/1750-2500",1968,5.6,148,"1570",16.5,"DCT 6","2wd","cast iron","aluminium","R16",205,55
"Audi","A3 Cabrio Ambition","2.0L TDI 140 hp DPF S-tronic 6",,"140/4200","320/1750-2500",1968,5.6,148,"1570",16.5,"DCT 6","2wd","cast iron","aluminium","R17",225,45
"Audi","TT","1.8L TFSI 160 hp",,"160/6200","250/1500-4500",1798,6.7,155,"1315",9.6,"MT 6","2wd","cast iron","aluminium","R16",225,55
"Audi","TT","2.0L TFSI 200 hp",,"200/5100","280/1800-5000",1984,7.7,178,"1335",10.3,"MT 6","2wd","cast iron","aluminium","R16",225,55
"Audi","TT","2.0L TFSI 200 hp S-tronic 6",,"200/5100","280/1800-5000",1984,7.7,178,"1335",10.3,"DCT 6","2wd","cast iron","aluminium","R16",225,55
"Audi","TT","2.0L TFSI 200 hp quattro S-tronic 6",,"200/5100","280/1800-5000",1984,7.7,178,"1435",10.3,"DCT 6","4wd","cast iron","aluminium","R16",225,55
"Audi","TT","3.2L V6 250 hp quattro",,"250/6300","320/2500-3000",3189,10.3,247,"1485",11.3,"MT 6","4wd","cast iron","aluminium","R17",245,45
"Audi","TT","3.2L V6 250 hp quattro S-tronic 6",,"250/6300","320/2500-3000",3189,9.4,224,"1505",11.3,"DCT 6","4wd","cast iron","aluminium","R17",245,45
"Audi","TTS","2.0L TFSI 272 hp quattro",,"272/6000","350/2500-5000",1984,8.1,188,"1470",9.8,"MT 6","4wd","aluminium","aluminium","R18",245,40
"Audi","TTS","2.0L TFSI 272 hp quattro S-tronic 6",,"272/6000","350/2500-5000",1984,7.9,184,"1490",9.8,"DCT 6","4wd","aluminium","aluminium","R18",245,40
"Audi","TT RS","2.5L 340 hp quattro 5 cyl.",,"340/6500","450/1600-5300",2480,9.2,214,"1525",10.0,"MT 6","4wd","cast iron","aluminium","R18",245,40
"Audi","TT","2.0L TDI 170 hp DPF quattro",,"170/4200","350/1750-2500",1968,5.3,139,"1445",16.5,"MT 6","4wd","cast iron","aluminium","R16",225,55
"Audi","TT Roadster","1.8L TFSI 160 hp",,"160/6200","250/1500-4500",1798,6.9,159,"1360",9.6,"MT 6","2wd","cast iron","aluminium","R16",225,55
"Audi","TT Roadster","2.0L TFSI 200 hp",,"200/5100","280/1800-5000",1984,7.8,181,"1370",10.3,"MT 6","2wd","cast iron","aluminium","R16",225,55
"Audi","TT Roadster","2.0L TFSI 200 hp S-tronic 6",,"200/5100","280/1800-5000",1984,7.8,181,"1390",10.3,"DCT 6","2wd","cast iron","aluminium","R16",225,55
"Audi","TT Roadster","2.0L TFSI 200 hp quattro S-tronic 6",,"200/5100","280/1800-5000",1984,7.8,181,"1480",10.3,"DCT 6","4wd","cast iron","aluminium","R16",225,55
"Audi","TT Roadster","3.2L V6 250 hp quattro",,"250/6300","320/2500-3000",3189,10.4,250,"1545",11.3,"MT 6","4wd","cast iron","aluminium","R17",245,45
"Audi","TT Roadster","3.2L V6 250 hp quattro S-tronic 6",,"250/6300","320/2500-3000",3189,9.5,227,"1565",11.3,"DCT 6","4wd","cast iron","aluminium","R17",245,45
"Audi","TTS Roadster","2.0L TFSI 272 hp quattro",,"272/6000","350/2500-5000",1984,8.3,193,"1530",9.8,"MT 6","4wd","aluminium","aluminium","R18",245,40
"Audi","TTS Roadster","2.0L TFSI 272 hp quattro S-tronic 6",,"272/6000","350/2500-5000",1984,8.0,187,"1550",9.8,"DCT 6","4wd","aluminium","aluminium","R18",245,40
"Audi","TT RS Roadster","2.5L 340 hp quattro 5 cyl.",,"340/6500","450/1600-5300",2480,9.5,221,"1585",10.0,"MT 6","4wd","cast iron","aluminium","R18",245,40
"Audi","TT Roadster","2.0L TDI 170 hp DPF quattro",,"170/4200","350/1750-2500",1968,5.5,144,"1490",16.5,"MT 6","4wd","cast iron","aluminium","R16",225,55
"Audi","A4","1.8L TFSI 120 hp",,"120/6200","250/1500-3650",1798,7.1,164,"1485",9.6,"MT 6","2wd","cast iron","aluminium","R16",225,55
"Audi","A4","1.8L TFSI 120 hp multitronic",,"120/6200","250/1500-3650",1798,7.2,165,"1545",9.6,"hpT","2wd","cast iron","aluminium","R16",225,55
"Audi","A4","1.8L TFSI 160 hp",,"160/6200","250/1500-4500",1798,7.1,164,"1485",9.6,"MT 6","2wd","cast iron","aluminium","R16",225,55
"Audi","A4","1.8L TFSI 160 hp multitronic",,"160/6200","250/1500-4500",1798,7.2,165,"1545",9.6,"hpT","2wd","cast iron","aluminium","R16",225,55
"Audi","A4","1.8L TFSI 160 hp quattro",,"160/6200","250/1500-4500",1798,7.6,176,"1585",9.6,"MT 6","4wd","cast iron","aluminium","R16",225,55
"Audi","A4","2.0L TFSI 180 hp",,"180/4000","320/1500-3900",1984,6.6,154,"1505",9.6,"MT 6","2wd","cast iron","aluminium","R16",225,55
"Audi","A4","2.0L TFSI 180 hp multitronic",,"180/4000","320/1500-3900",1984,7.1,167,"1540",9.6,"hpT","2wd","cast iron","aluminium","R16",225,55
"Audi","A4","2.0L TFSI 211 hp",,"211/6000","350/1500-4200",1984,6.6,154,"1510",9.6,"MT 6","2wd","cast iron","aluminium","R16",225,55
"Audi","A4","2.0L TFSI 211 hp multitronic",,"211/6000","350/1500-4200",1984,7.1,167,"1555",9.6,"hpT","2wd","cast iron","aluminium","R16",225,55
"Audi","A4","2.0L TFSI 211 hp quattro",,"211/6000","350/1500-4200",1984,7.4,172,"1595",9.6,"MT 6","4wd","cast iron","aluminium","R16",225,55
"Audi","A4","2.0L TFSI 211 hp quattro S-tronic 7",,"211/6000","350/1500-4200",1984,7.4,172,"1640",9.6,"DCT 7","4wd","cast iron","aluminium","R16",225,55
"Audi","A4","3.2L V6 FSI 265 hp multitronic",,"265/6500","330/3000-5000",3123,8.2,194,"1605",12.5,"hpT","2wd","cast iron","aluminium","R17",225,50
"Audi","A4","3.2L V6 FSI 265 hp quattro",,"265/6500","330/3000-5000",3123,8.9,213,"1655",12.5,"MT 6","4wd","cast iron","aluminium","R17",225,50
"Audi","A4","3.2L V6 FSI 265 hp quattro tiptronic",,"265/6500","330/3000-5000",3123,9.0,215,"1685",12.5,"AT 6","4wd","cast iron","aluminium","R17",225,50
"Audi","S4","3.0L V6 TFSI 333 hp quattro",,"333/7000","440/2900-5300",2995,9.7,225,"1725",10.3,"MT 6","4wd","aluminium","aluminium","R18",245,40
"Audi","S4","3.0L V6 TFSI 333 hp quattro S-tronic 7",,"333/7000","440/2900-5300",2995,9.4,219,"1760",10.3,"DCT 7","4wd","aluminium","aluminium","R18",245,40
"Audi","A4","2.0L TDI 120 hp DPF",,"120/4200","290/1750-2500",1968,5.1,134,"1540",16.5,"MT 6","2wd","cast iron","aluminium","R16",225,55
"Audi","A4","2.0L TDI 143 hp DPF",,"143/4200","320/1750-2500",1968,5.3,139,"1535",16.5,"MT 6","2wd","cast iron","aluminium","R16",225,55
"Audi","A4","2.0L TDI 143 hp DPF multitronic",,"143/4200","320/1750-2500",1968,5.8,154,"1570",16.5,"hpT","2wd","cast iron","aluminium","R16",225,55
"Audi","A4","2.0L TDI 143 hp DPF quattro",,"143/4200","320/1750-2500",1968,5.9,155,"1630",16.5,"MT 6","4wd","cast iron","aluminium","R16",225,55
"Audi","A4","2.0L TDI 170 hp DPF",,"170/4200","350/1750-2500",1968,5.3,140,"1535",16.5,"MT 6","2wd","cast iron","aluminium","R16",225,55
"Audi","A4","2.0L TDI 170 hp DPF quattro",,"170/4200","350/1750-2500",1968,5.9,156,"1630",16.5,"MT 6","4wd","cast iron","aluminium","R16",225,55
"Audi","A4","2.7L V6 TDI 190 hp DPF",,"190/3500","400/1400-3250",2698,6.0,159,"1645",16.8,"MT 6","2wd","cast iron","aluminium","R16",225,55
"Audi","A4","2.7L V6 TDI 190 hp DPF multitronic",,"190/3500","400/1400-3250",2698,6.4,167,"1670",16.8,"hpT","2wd","cast iron","aluminium","R16",225,55
"Audi","A4","3.0L V6 TDI 240 hp DPF quattro",,"239/4400","500/1500-3000",2967,6.6,173,"1730",16.8,"MT 6","4wd","cast iron","aluminium","R16",225,55
"Audi","A4","3.0L V6 TDI 240 hp DPF quattro tiptronic",,"239/4400","500/1500-3000",2967,6.9,182,"1765",16.8,"AT 6","4wd","cast iron","aluminium","R16",225,55
"Audi","A4 Avant","1.8L TFSI 120 hp",,"120/6200","250/1500-3650",1798,7.2,169,"1545",9.6,"MT 6","2wd","cast iron","aluminium","R16",225,55
"Audi","A4 Avant","1.8L TFSI 120 hp multitronic",,"120/6200","250/1500-3650",1798,7.5,174,"1590",9.6,"hpT","2wd","cast iron","aluminium","R16",225,55
"Audi","A4 Avant","1.8L TFSI 160 hp",,"160/6200","250/1500-4500",1798,7.2,169,"1545",9.6,"MT 6","2wd","cast iron","aluminium","R16",225,55
"Audi","A4 Avant","1.8L TFSI 160 hp multitronic",,"160/6200","250/1500-4500",1798,7.5,174,"1585",9.6,"hpT","2wd","cast iron","aluminium","R16",225,55
"Audi","A4 Avant","1.8L TFSI 160 hp quattro",,"160/6200","250/1500-4500",1798,7.7,179,"1635",9.6,"MT 6","4wd","cast iron","aluminium","R16",225,55
"Audi","A4 Avant","2.0L TFSI 180 hp",,"180/4000","320/1500-3900",1984,6.8,159,"1565",9.6,"MT 6","2wd","cast iron","aluminium","R16",225,55
"Audi","A4 Avant","2.0L TFSI 180 hp multitronic",,"180/4000","320/1500-3900",1984,7.3,172,"1600",9.6,"hpT","2wd","cast iron","aluminium","R16",225,55
"Audi","A4 Avant","2.0L TFSI 211 hp",,"211/6000","350/1500-4200",1984,6.8,159,"1570",9.6,"MT 6","2wd","cast iron","aluminium","R16",225,55
"Audi","A4 Avant","2.0L TFSI 211 hp multitronic",,"211/6000","350/1500-4200",1984,7.3,172,"1605",9.6,"hpT","2wd","cast iron","aluminium","R16",225,55
"Audi","A4 Avant","2.0L TFSI 211 hp quattro",,"211/6000","350/1500-4200",1984,7.6,176,"1640",9.6,"MT 6","4wd","cast iron","aluminium","R16",225,55
"Audi","A4 Avant","2.0L TFSI 211 hp quattro S-tronic 7",,"211/6000","350/1500-4200",1984,7.6,175,"1680",9.6,"DCT 7","4wd","cast iron","aluminium","R16",225,55
"Audi","A4 Avant","3.2L V6 FSI 265 hp multitronic",,"265/6500","330/3000-5000",3123,8.4,199,"1665",12.5,"hpT","2wd","cast iron","aluminium","R17",225,50
"Audi","A4 Avant","3.2L V6 FSI 265 hp quattro",,"265/6500","330/3000-5000",3123,9.1,216,"1705",12.5,"MT 6","4wd","cast iron","aluminium","R17",225,50
"Audi","A4 Avant","3.2L V6 FSI 265 hp quattro tiptronic",,"265/6500","330/3000-5000",3123,9.2,219,"1735",12.5,"AT 6","4wd","cast iron","aluminium","R17",225,50
"Audi","S4 Avant","3.0L V6 TFSI 333 hp quattro",,"333/7000","440/2900-5300",2995,9.9,229,"1780",10.3,"MT 6","4wd","aluminium","aluminium","R18",245,40
"Audi","S4 Avant","3.0L V6 TFSI 333 hp quattro S-tronic 7",,"333/7000","440/2900-5300",2995,9.6,224,"1810",10.3,"DCT 7","4wd","aluminium","aluminium","R18",245,40
"Audi","A4 Avant","2.0L TDI 120 hp DPF",,"120/4200","290/1750-2500",1968,5.3,140,"1600",16.5,"MT 6","2wd","cast iron","aluminium","R16",225,55
"Audi","A4 Avant","2.0L TDI 143 hp DPF",,"143/4200","320/1750-2500",1968,5.4,143,"1595",16.5,"MT 6","2wd","cast iron","aluminium","R16",225,55
"Audi","A4 Avant","2.0L TDI 143 hp DPF multitronic",,"143/4200","320/1750-2500",1968,6.0,159,"1630",16.5,"hpT","2wd","cast iron","aluminium","R16",225,55
"Audi","A4 Avant","2.0L TDI 143 hp DPF quattro",,"143/4200","320/1750-2500",1968,6.2,162,"1660",16.5,"MT 6","4wd","cast iron","aluminium","R16",225,55
"Audi","A4 Avant","2.0L TDI 170 hp DPF",,"170/4200","350/1750-2500",1968,5.6,149,"1595",16.5,"MT 6","2wd","cast iron","aluminium","R16",225,55
"Audi","A4 Avant","2.0L TDI 170 hp DPF quattro",,"170/4200","350/1750-2500",1968,6.2,162,"1670",16.5,"MT 6","4wd","cast iron","aluminium","R16",225,55
"Audi","A4 Avant","2.7L V6 TDI 190 hp DPF",,"190/3500","400/1400-3250",2698,6.2,163,"1695",16.8,"MT 6","2wd","cast iron","aluminium","R16",225,55
"Audi","A4 Avant","2.7L V6 TDI 190 hp DPF multitronic",,"190/3500","400/1400-3250",2698,6.5,169,"1720",16.8,"hpT","2wd","cast iron","aluminium","R16",225,55
"Audi","A4 Avant","3.0L V6 TDI 240 hp DPF quattro",,"239/4400","500/1500-3000",2967,6.8,176,"1770",16.8,"MT 6","4wd","cast iron","aluminium","R16",225,55
"Audi","A4 Avant","3.0L V6 TDI 240 hp DPF quattro tiptronic",,"239/4400","500/1500-3000",2967,7.2,186,"1810",16.8,"AT 6","4wd","cast iron","aluminium","R16",225,55
"Audi","A4 (2009)","2.0L TDI e 136 hp DPF",,"136/?",,,4.6,120,,,"MT 6","2wd",,,"R16",205,60
"Audi","A4 Allroad","2.0L TDI 143 hp DPF quattro",,"143/4200","320/1750-2500",1968,6.2,164,,16.5,"MT 6","4wd","cast iron","aluminium","R17",225,55
"Audi","A4 Allroad","2.0L TDI 170 hp DPF quattro",,"170/4200","350/1750-2500",1968,6.3,166,"1705",16.5,"MT 6","4wd","cast iron","aluminium","R17",225,55
"Audi","A4 Allroad","3.0L V6 TDI 240 hp DPF quattro",,"239/4400","500/1500-3000",2967,7.2,189,"1805",16.8,"MT 6","4wd","cast iron","aluminium","R17",225,55
"Audi","A4 Allroad","3.0L V6 TDI 240 hp DPF quattro S-tronic 7",,"239/4400","500/1500-3000",2967,7.1,189,"1840",16.8,"DCT 7","4wd","cast iron","aluminium","R17",225,55
"Audi","A4 Allroad","2.0L TFSI 211 hp quattro",,"211/6000","350/1500-4200",1984,7.9,179,"1690",9.6,"MT 6","4wd","cast iron","aluminium","R17",225,55
"Audi","A4 Allroad","2.0L TFSI 211 hp quattro S-tronic 7",,"211/6000","350/1500-4200",1984,8.1,182,"1725",9.6,"DCT 7","4wd","cast iron","aluminium","R17",225,55
"Audi","A5","2.0L TFSI 180 hp",,"180/4000","320/1500-3900",1984,6.4,149,"1495",9.6,"MT 6","2wd","cast iron","aluminium","R17",225,50
"Audi","A5","2.0L TFSI 180 hp multitronic",,"180/4000","320/1500-3900",1984,7.1,167,"1535",9.6,"hpT","2wd","cast iron","aluminium","R17",225,50
"Audi","A5","2.0L TFSI 211 hp",,"211/6000","350/1500-4200",1984,6.4,149,"1495",9.6,"MT 6","2wd","cast iron","aluminium","R17",225,50
"Audi","A5","2.0L TFSI 211 hp multitronic",,"211/6000","350/1500-4200",1984,7.1,167,"1540",9.6,"hpT","2wd","cast iron","aluminium","R17",225,50
"Audi","A5","2.0L TFSI 211 hp quattro",,"211/6000","350/1500-4200",1984,7.3,169,"1565",9.6,"MT 6","4wd","cast iron","aluminium","R17",225,50
"Audi","A5","2.0L TFSI 211 hp quattro S-tronic 7",,"211/6000","350/1500-4200",1984,7.4,172,,9.6,"DCT 7","4wd","cast iron","aluminium","R17",225,50
"Audi","A5","3.2L V6 FSI 265 hp multitronic",,"265/6500","330/3250",3123,8.2,192,"1575",12.5,"hpT","2wd","aluminium","aluminium","R17",225,50
"Audi","A5","3.2L V6 FSI 265 hp quattro",,"265/6500","330/3250",3123,9.1,214,"1610",12.5,"MT 6","4wd","aluminium","aluminium","R17",225,50
"Audi","A5","3.2L V6 FSI 265 hp quattro tiptronic",,"265/6500","330/3250",3123,9.2,213,"1645",12.5,"AT 6","4wd","aluminium","aluminium","R17",225,50
"Audi","A5","2.0L TDI 170 hp DPF",,"170/4200","350/1750-2500",1968,5.1,134,"1545",16.5,"MT 6","2wd","cast iron","aluminium","R17",225,50
"Audi","A5","2.0L TDI 170 hp DPF quattro",,"170/4200","350/1750-2500",1968,5.7,149,"1610",16.5,"MT 6","4wd","cast iron","aluminium","R17",225,50
"Audi","A5","2.7L V6 TDI 190 hp PDF",,"190/3500","400/1400-3500",2698,6.0,159,"1625",16.8,"MT 6","2wd","cast iron","aluminium","R17",225,50
"Audi","A5","2.7L V6 TDI 190 hp PDF multitronic",,"190/3500","400/1400-3500",2698,6.4,167,"1650",16.8,"hpT","2wd","cast iron","aluminium","R17",225,50
"Audi","A5","3.0L V6 TDI 239 hp DPF quattro",,"239/4000","500/1500-3000",2967,6.6,173,"1685",17.0,"MT 6","4wd","cast iron","aluminium","R17",225,50
"Audi","A5","3.0L V6 TDI 239 hp DPF quattro tiptronic",,"239/4000","500/1500-3000",2967,6.9,182,"1725",17.0,"AT 6","4wd","cast iron","aluminium","R17",225,50
"Audi","S5","4.2L V8 350 hp quattro",,"354/7000","440/3500",4163,12.1,288,"1715",11.0,"MT 6","4wd","aluminium","aluminium","R18",245,40
"Audi","S5","4.2L V8 350 hp quattro tiptronic",,"354/7000","440/3500",4163,10.1,256,"1750",11.0,"AT 6","4wd","aluminium","aluminium","R18",245,40
"Audi","A5 Cabrio","2.0L TFSI 180 hp multitronic",,"180/4000","320/1500-3900",1984,7.4,174,"1730",9.6,"hpT","2wd","cast iron","aluminium","R17",225,50
"Audi","A5 Cabrio","2.0L TFSI 211 hp",,"211/6000","350/1500-4200",1984,6.7,156,"1705",9.6,"MT 6","2wd","cast iron","aluminium","R17",225,50
"Audi","A5 Cabrio","2.0L TFSI 211 hp multitronic",,"211/6000","350/1500-4200",1984,7.4,174,"1730",9.6,"hpT","2wd","cast iron","aluminium","R17",225,50
"Audi","A5 Cabrio","2.0L TFSI 211 hp quattro S-tronic 7",,"211/6000","350/1500-4200",1984,7.7,177,"1810",9.6,"DCT 7","4wd","cast iron","aluminium","R17",225,50
"Audi","A5 Cabrio","3.2L V6 FSI 265 hp multitronic",,"265/6500","330/3250",3123,8.6,199,"1785",12.5,"hpT","2wd","aluminium","aluminium","R17",225,50
"Audi","A5 Cabrio","3.2L V6 FSI 265 hp quattro S-tronic 7",,"265/6500","330/3250",3123,9.5,219,"1860",12.5,"DCT 7","4wd","aluminium","aluminium","R17",225,50
"Audi","A5 Cabrio","2.0L TDI 170 hp DPF",,"170/4200","350/1750-2500",1968,5.7,144,"1735",16.5,"MT 6","2wd","cast iron","aluminium","R17",225,50
"Audi","A5 Cabrio","2.7L V6 TDI 190 hp PDF",,"190/3500","400/1400-3250",2698,6.2,164,"1835",16.8,"MT 6","2wd","cast iron","aluminium","R17",225,50
"Audi","A5 Cabrio","2.7L V6 TDI 190 hp PDF multitronic",,"190/3500","400/1400-3250",2698,6.5,169,"1860",16.8,"hpT","2wd","cast iron","aluminium","R17",225,50
"Audi","A5 Cabrio","3.0L V6 TDI 239 hp DPF quattro S-tronic 7",,"239/4400","500/1500-3000",2967,6.8,179,"1935",16.8,"DCT 7","4wd","cast iron","aluminium","R17",225,50
"Audi","S5 Cabrio","3.0L V6 TFSI 330 hp",,"333/7000","440/2900-5300",2995,10.3,224,"1950",10.3,"DCT 7","4wd","aluminium","aluminium","R18",245,40
"Audi","Q5","2.0L TDI 170 hp DPF quattro",,"170/4200","350/1750-2500",1968,6.7,175,"1805",16.5,"MT 6","4wd","cast iron","aluminium","R17",235,65
"Audi","Q5","2.0L TDI 170 hp DPF quattro S-tronic 7",,"170/4200","350/1750-2500",1968,6.8,179,"1845",16.5,"DCT 7","4wd","cast iron","aluminium","R17",235,65
"Audi","Q5","3.0L V6 TDI 239 hp DPF quattro S-tronic 7",,"239/4400","500/1500-3000",2967,7.5,199,"1940",16.8,"DCT 7","4wd","cast iron","aluminium","R18",235,60
"Audi","Q5","2.0L TFSI 211 hp quattro",,"211/6000","350/1500-4200",1984,8.3,192,"1770",9.6,"MT 6","4wd","cast iron","aluminium","R18",235,60
