"Brand","Vehicle","Engine","Engine code","Displacement","Power","Power rpm","Torque","Torque rpm","Average fuel consumption (l/100 km)","CO2 (g/km)","Compression ratio","GearBox type","Traction type","Block material","Cylinder head","Jante","Largura","Ratio","Combustivel","Weight5p","Weight3p"
"Citroen","C3 Picasso Excl.","1.6L HDi 90 hp",,1560,90,"4000",215,1750,4.7,125,17.6,"MT","2wd","aluminium","aluminium",16,195,55,"gasoleo",1364,0
"Citroen","C3 Picasso","1.6L HDi FAP 110 hp",,1560,109,"4000",240,1750,4.9,130,18.0,"MT","2wd","aluminium","aluminium",16,195,55,"gasoleo",1408,0
"Citroen","C-Crosser","2.2L HDi FAP 160 hp",,2179,156,"4000",380,2000,7.2,191,16.6,"MT 6","4wd","cast iron","aluminium",16,215,70,"gasoleo",1825,0
"Citroen","C-Crosser Excl.","2.2L HDi FAP 160 hp",,2179,156,"4000",380,2000,7.3,194,16.6,"MT 6","4wd","cast iron","aluminium",18,225,55,"gasoleo",,0
"Citroen","C-Crosser","2.4L 170 hp ",,2360,170,"6000",232,4000,9.3,222,10.5,"hpT","4wd","aluminium","aluminium",18,225,55,"gasolina",1715,0
"Citroen","C6","2.2L HDi FAP 170 hp",,2179,170,"4000",370,1500,7.6,199,16.6,"AT 6","2wd","cast iron","aluminium",18,245,45,"gasoleo",1923,0
"Citroen","C6","3.0L V6 210 hp",,2946,211,"6000",290,3750,11.2,266,10.9,"AT 6","2wd","aluminium","aluminium",18,245,45,"gasolina",1891,0
"Citroen","C6","2.7L V6 HDi 205 hp",,2721,204,"4000",440,1900,8.7,230,17.3,"AT 6","2wd","cast iron","aluminium",18,245,45,"gasoleo",1946,0
"Citroen","C8 (2002)","2.0L 136 hp",,1997,136,"6000",190,4100,9.1,,10.8,"MT","2wd","aluminium","aluminium",16,215,60,"gasolina",1645,0
"Citroen","C8 (2002)","2.0L 136 hp ",,1997,136,"6000",190,4100,9.6,,10.8,"AT 4","2wd","aluminium","aluminium",15,205,65,"gasolina",1612,0
"Citroen","C8 (2002)","2.2L 160 hp",,2231,158,"5650",217,3900,9.7,,10.8,"MT","2wd","aluminium","aluminium",16,215,60,"gasolina",1681,0
"Citroen","C8 (2002)","3.0L V6 205 hp",,2946,204,"6000",285,3750,11.5,,10.9,"AT 4","2wd","aluminium","aluminium",16,215,60,"gasolina",1837,0
"Citroen","C8 Captain chairs (2002)","3.0L V6 205 hp",,2946,204,"6000",285,3750,11.5,,10.9,"AT 4","2wd","aluminium","aluminium",16,215,60,"gasolina",1859,0
"Citroen","C8 (2002)","2.0L HDi FAP 110 hp",,1997,107,"4000",270,1750,7.2,,17.0,"MT","2wd","cast iron","aluminium",15,215,65,"gasoleo",1743,0
"Citroen","C8 (2002)","2.2L HDi 130 hp",,2179,128,"4000",314,2000,7.4,,18.0,"MT","2wd","cast iron","aluminium",15,215,65,"gasoleo",1783,0
"Citroen","C8 Captain chairs (2002)","2.2L HDi 130 hp",,2179,128,"4000",314,2000,7.4,,18.0,"MT","2wd","cast iron","aluminium",15,215,65,"gasoleo",1825,0
"Citroen","C8","2.0L HDi 120 hp",,1997,120,"4000",300,2000,6.9,182,17.3,"MT 6","2wd","cast iron","aluminium",16,215,60,"gasoleo",1846,0
"Citroen","C8","2.0L 143 hp",,1997,140,"6250",195,4000,9.0,213,11.4,"MT 6","2wd","aluminium","aluminium",16,215,60,"gasolina",1706,0
"Citroen","C8","2.0L HDi FAP 138 hp",,1997,136,"4000",320,2000,7.1,188,17.6,"MT 6","2wd","cast iron","aluminium",16,215,60,"gasoleo",1818,0
"Citroen","C8","2.2L HDi FAP 173 hp",,2179,170,"4000",370,1500,7.2,191,16.6,"MT 6","2wd","cast iron","aluminium",16,215,60,"gasoleo",1865,0
"Citroen","C8","2.2L HDi FAP 173 hp ",,2179,170,"4000",370,1500,8.2,218,16.6,"AT 6","2wd","cast iron","aluminium",16,215,60,"gasoleo",1893,0
"Citroen","C3 (2002)","1.1L 60 hp",,1124,60,"5500",94,3200,6.0,,10.5,"MT","2wd","aluminium","aluminium",14,165,70,"gasolina",978,0
"Citroen","C3 (2002)","1.4L 73 hp",,1361,73,"5400",118,3300,6.2,,10.5,"MT","2wd","aluminium","aluminium",14,165,70,"gasolina",1005,0
"Citroen","C3 (2002)","1.4L 73 hp ",,1361,73,"5400",118,3300,7.1,,10.5,"AT 4","2wd","aluminium","aluminium",15,185,60,"gasolina",1039,0
"Citroen","C3 (2002) Excl.","1.4L 73 hp",,1361,73,"5400",118,3300,6.2,,10.5,"MT","2wd","aluminium","aluminium",15,185,60,"gasolina",1005,0
"Citroen","C3 (2002)","1.6L 110 hp",,1587,109,"5750",147,4000,6.5,,11.0,"MT","2wd","cast iron","aluminium",15,185,60,"gasolina",1138,0
"Citroen","C3 (2002)","1.4L HDi 70 hp",,1399,68,"4000",150,1750,4.2,,17.9,"MT","2wd","aluminium","aluminium",14,165,70,"gasoleo",1022,0
"Citroen","C3 (2002) Excl.","1.4L HDi 70 hp",,1399,68,"4000",150,1750,4.2,,17.9,"MT","2wd","aluminium","aluminium",15,185,60,"gasoleo",1022,0
"Citroen","C3","1.1L 60 hp",,1124,60,"5500",94,3200,6.0,143,10.5,"MT","2wd","aluminium","aluminium",14,175,65,"gasolina",1085,0
"Citroen","C3","1.4L 73 hp",,1361,73,"5400",118,3300,6.1,145,10.5,"MT","2wd","aluminium","aluminium",14,175,65,"gasolina",1089,0
"Citroen","C3 Excl.","1.4L 73 hp",,1361,73,"5400",118,3300,6.1,145,10.5,"MT","2wd","aluminium","aluminium",15,185,60,"gasolina",1089,0
"Citroen","C3 Sensodrive Stop&Start","1.4L 90 hp",,1361,88,"5250",133,3250,5.7,135,10.2,"AMT 5","2wd","aluminium","aluminium",15,185,60,"gasolina",1132,0
"Citroen","C3 Sensodrive XTR","1.4L 90 hp",,1361,88,"5250",133,3250,6.0,143,10.2,"AMT 5","2wd","aluminium","aluminium",15,185,60,"gasolina",1149,0
"Citroen","C3","1.6L 110 hp",,1587,109,"5750",147,4000,6.5,155,11.0,"MT","2wd","cast iron","aluminium",16,195,50,"gasolina",1159,0
"Citroen","C3 Sensodrive","1.6L 110 hp",,1587,109,"5750",147,4000,6.2,148,11.0,"AMT 5","2wd","cast iron","aluminium",16,195,50,"gasolina",1179,0
"Citroen","C3","1.4L HDi 70 hp",,1399,68,"4000",150,1750,4.4,115,17.9,"MT","2wd","aluminium","aluminium",14,175,65,"gasoleo",1022,0
"Citroen","C3 Sensodrive","1.4L HDi 70 hp",,1399,68,"4000",150,1750,4.3,113,17.9,"AMT 5","2wd","aluminium","aluminium",14,175,65,"gasoleo",1022,0
"Citroen","C3 Excl.","1.4L HDi 70 hp",,1399,68,"4000",150,1750,4.4,115,17.9,"MT","2wd","aluminium","aluminium",15,185,60,"gasoleo",1022,0
"Citroen","C3 XTR","1.4L HDi 70 hp",,1399,68,"4000",150,1750,4.4,115,17.9,"MT","2wd","aluminium","aluminium",15,185,60,"gasoleo",1075,0
"Citroen","C3","1.6L HDi 90 hp",,1560,90,"4000",215,1750,4.4,118,17.6,"MT","2wd","aluminium","aluminium",15,185,60,"gasoleo",1179,0
"Citroen","C3 XTR","1.6L HDi 90 hp",,1560,90,"4000",215,1750,4.4,118,17.6,"MT","2wd","aluminium","aluminium",15,185,60,"gasoleo",1193,0
"Citroen","C3 VTR","1.6L HDi 90 hp",,1560,90,"4000",215,1750,4.4,118,17.6,"MT","2wd","aluminium","aluminium",16,195,50,"gasoleo",1179,0
"Citroen","C3","1.6L HDi 110 hp",,1560,109,"4000",240,1750,4.5,120,18.0,"MT","2wd","aluminium","aluminium",16,195,50,"gasoleo",1202,0
"Citroen","C3 pluriel (2002)","1.4L 70 hp",,1361,73,"5400",118,3300,6.8,,10.5,"MT","2wd","aluminium","aluminium",15,185,65,"gasolina",1211,0
"Citroen","C3 pluriel (2002) Sensodrive","1.6L 110 hp",,1587,109,"5750",147,4000,6.6,,11.0,"AMT 5","2wd","cast iron","aluminium",15,185,65,"gasolina",1252,0
"Citroen","C4 coupé","1.4L 90 hp",,1361,88,"5250",133,3250,6.4,153,10.2,"MT","2wd","aluminium","aluminium",15,195,65,"gasolina",1256,0
"Citroen","C4 coupé","1.6L HDi 90 hp",,1560,90,"4000",215,1750,4.4,117,17.6,"MT","2wd","aluminium","aluminium",15,195,65,"gasoleo",1330,0
"Citroen","C4 coupé Cool","1.6L HDi 90 hp",,1560,90,"4000",215,1750,4.4,117,17.6,"MT","2wd","aluminium","aluminium",16,205,55,"gasoleo",1330,0
"Citroen","C4 coupé VTN@V","1.6L HDi 90 hp",,1560,90,"4000",215,1750,4.4,117,17.6,"MT","2wd","aluminium","aluminium",17,205,50,"gasoleo",1330,0
"Citroen","C4 coupé Cool","1.4L 90 hp",,1361,88,"5250",133,3250,6.4,153,10.2,"MT","2wd","aluminium","aluminium",16,205,55,"gasolina",1256,0
"Citroen","C4 coupé Cool","1.6L VTi 120 hp",,1598,120,"6000",160,4250,6.7,159,11.0,"MT","2wd","aluminium","aluminium",16,205,55,"gasolina",1292,0
"Citroen","C4 coupé VTS","1.6L VTi 120 hp",,1598,120,"6000",160,4250,6.7,159,11.0,"MT","2wd","aluminium","aluminium",17,205,50,"gasolina",1292,0
"Citroen","C4 coupé","1.6L HDi FAP 110 hp",,1560,109,"4000",240,1750,4.5,119,18.0,"MT","2wd","aluminium","aluminium",16,205,55,"gasoleo",1344,0
"Citroen","C4 coupé VTS","1.6L HDi FAP 110 hp",,1560,109,"4000",240,1750,4.5,119,18.0,"MT","2wd","aluminium","aluminium",16,205,55,"gasoleo",1344,0
"Citroen","C4 coupé VTS","1.6L HDi FAP 110 hp ",,1560,109,"4000",240,1750,4.5,120,18.0,"AMT 6","2wd","aluminium","aluminium",17,205,50,"gasoleo",1368,0
"Citroen","C4 coupé","1.6L HDi FAP 110 hp ",,1560,109,"4000",240,1750,4.5,120,18.0,"AMT 6","2wd","aluminium","aluminium",16,205,55,"gasoleo",1368,0
"Citroen","C4 coupé VTS","1.6L THP 150 hp",,1598,150,"5800",240,1400,6.9,164,10.5,"MT 6","2wd","aluminium","aluminium",17,205,50,"gasolina",1346,0
"Citroen","C4 coupé VTS","2.0L HDi FAP 140 hp",,1997,140,"4000",320,2000,5.3,139,17.6,"MT 6","2wd","cast iron","aluminium",17,205,50,"gasoleo",1454,0
"Citroen","C4 coupé VTS +","2.0L HDi FAP 140 hp",,1997,140,"4000",320,2000,5.3,139,17.6,"MT 6","2wd","cast iron","aluminium",17,205,50,"gasoleo",1454,0
"Citroen","C4","1.4L 90 hp",,1361,88,"5250",133,3250,6.4,153,10.2,"MT","2wd","aluminium","aluminium",15,195,65,"gasolina",1257,0
"Citroen","C4","1.6L HDi 90 hp",,1560,90,"4000",215,1750,4.4,117,17.6,"MT","2wd","aluminium","aluminium",15,195,65,"gasoleo",1332,0
"Citroen","C4 Cool","1.4L 90 hp",,1361,88,"5250",133,3250,6.4,153,10.2,"MT","2wd","aluminium","aluminium",16,205,55,"gasolina",1257,0
"Citroen","C4 Cool","1.6L VTi 120 hp",,1598,120,"6000",160,4250,6.7,159,11.0,"MT","2wd","aluminium","aluminium",16,205,55,"gasolina",1295,0
"Citroen","C4 Cool","1.6L HDi 90 hp",,1560,90,"4000",215,1750,4.4,117,17.6,"MT","2wd","aluminium","aluminium",16,205,55,"gasoleo",1332,0
"Citroen","C4 Excl.","1.6L VTi 120 hp",,1598,120,"6000",160,4250,6.7,159,11.0,"MT","2wd","aluminium","aluminium",17,205,50,"gasolina",1295,0
"Citroen","C4 Excl. +","1.6L VTi 120 hp",,1598,120,"6000",160,4250,6.7,159,11.0,"MT","2wd","aluminium","aluminium",17,205,50,"gasolina",1295,0
"Citroen","C4","1.6L HDi FAP 110 hp",,1560,109,"4000",240,1750,4.5,119,18.0,"MT","2wd","aluminium","aluminium",16,205,55,"gasoleo",1345,0
"Citroen","C4 VTN@V","1.6L HDi FAP 110 hp",,1560,109,"4000",240,1750,4.5,119,18.0,"MT","2wd","aluminium","aluminium",16,205,55,"gasoleo",1345,0
"Citroen","C4 VTN@V","1.6L HDi 90 hp",,1560,90,"4000",215,1750,4.4,117,17.6,"MT","2wd","aluminium","aluminium",17,205,50,"gasoleo",1332,0
"Citroen","C4","1.6L HDi FAP 110 hp ",,1560,109,"4000",240,1750,4.5,120,18.0,"AMT 6","2wd","aluminium","aluminium",16,205,55,"gasoleo",1368,0
"Citroen","C4 VTN@V","1.6L HDi FAP 110 hp ",,1560,109,"4000",240,1750,4.5,120,18.0,"AMT 6","2wd","aluminium","aluminium",17,205,50,"gasoleo",1368,0
"Citroen","C4","1.6L THP 150 hp",,1598,150,"5800",240,1400,6.9,164,10.5,"MT 6","2wd","aluminium","aluminium",17,205,50,"gasolina",1351,0
"Citroen","C4","2.0L HDi FAP 140 hp",,1997,140,"4000",320,2000,5.3,139,17.6,"MT 6","2wd","cast iron","aluminium",17,205,50,"gasoleo",1456,0
"Citroen","C4","2.0L HDi FAP 135 hp ",,1997,136,"4000",320,2000,6.6,175,17.6,"AT 6","2wd","cast iron","aluminium",17,205,50,"gasoleo",1491,0
"Citroen","C4 Picasso","1.6L VTi 120 hp",,1598,120,"6000",160,4250,7.4,174,11.0,"MT","2wd","aluminium","aluminium",16,215,55,"gasolina",1533,0
"Citroen","C4 Picasso VTN@V","1.6L VTi 120 hp",,1598,120,"6000",160,4250,7.5,177,11.0,"MT","2wd","aluminium","aluminium",17,215,50,"gasolina",1533,0
"Citroen","C4 Picasso","1.6L HDi FAP 110 hp",,1560,109,"4000",240,1750,5.5,145,18.0,"MT","2wd","aluminium","aluminium",16,215,55,"gasoleo",1564,0
"Citroen","C4 Picasso VTN@V","1.6L HDi FAP 110 hp",,1560,109,"4000",240,1750,5.6,147,18.0,"MT","2wd","aluminium","aluminium",17,215,50,"gasoleo",1564,0
"Citroen","C4 Picasso Excl. +","1.6L HDi FAP 110 hp",,1560,109,"4000",240,1750,5.6,147,18.0,"MT","2wd","aluminium","aluminium",18,215,45,"gasoleo",1564,0
"Citroen","C4 Picasso","1.6L HDi FAP 110 hp ",,1560,109,"4000",240,1750,5.3,140,18.0,"AMT 6","2wd","aluminium","aluminium",16,215,55,"gasoleo",1574,0
"Citroen","C4 Picasso Excl.","1.6L HDi FAP 110 hp ",,1560,109,"4000",240,1750,5.4,142,18.0,"AMT 6","2wd","aluminium","aluminium",17,215,50,"gasoleo",1574,0
"Citroen","C4 Picasso Excl. +","1.6L HDi FAP 110 hp ",,1560,109,"4000",240,1750,5.4,142,18.0,"AMT 6","2wd","aluminium","aluminium",18,215,45,"gasoleo",1574,0
"Citroen","C4 Picasso","1.6L THP 150 hp ",,1598,150,"5800",240,1400,7.3,173,10.5,"AMT 6","2wd","aluminium","aluminium",16,215,55,"gasolina",1581,0
"Citroen","C4 Picasso VTN@V","1.6L THP 150 hp ",,1598,150,"5800",240,1400,7.4,176,10.5,"AMT 6","2wd","aluminium","aluminium",17,215,50,"gasolina",1581,0
"Citroen","C4 Picasso Excl. +","1.6L THP 150 hp ",,1598,150,"5800",240,1400,7.4,176,10.5,"AMT 6","2wd","aluminium","aluminium",18,215,45,"gasolina",1581,0
"Citroen","C4 Picasso","2.0L HDi FAP 135 hp ",,1997,136,"4000",320,2000,5.9,155,17.6,"AMT 6","2wd","cast iron","aluminium",16,215,55,"gasoleo",1656,0
"Citroen","C4 Picasso VTN@V","2.0L HDi FAP 135 hp ",,1997,136,"4000",320,2000,6.0,157,17.6,"AMT 6","2wd","cast iron","aluminium",17,215,50,"gasoleo",1656,0
"Citroen","C4 Picasso Excl. +","2.0L HDi FAP 135 hp ",,1997,136,"4000",320,2000,6.0,157,17.6,"AMT 6","2wd","cast iron","aluminium",18,215,45,"gasoleo",1656,0
"Citroen","C4 Picasso Excl. +","2.0L HDi FAP 135 hp ",,1997,136,"4000",320,2000,7.4,195,17.6,"AT 6","2wd","cast iron","aluminium",18,215,45,"gasoleo",1715,0
"Citroen","C4 Picasso 7 pl.","1.6L VTi 120 hp",,1598,120,"6000",160,4250,7.4,174,11.0,"MT","2wd","aluminium","aluminium",16,215,55,"gasolina",1561,0
"Citroen","C4 Picasso VTN@V 7 pl.","1.6L VTi 120 hp",,1598,120,"6000",160,4250,7.5,177,11.0,"MT","2wd","aluminium","aluminium",17,215,50,"gasolina",1561,0
"Citroen","C4 Picasso 7 pl.","1.6L HDi FAP 110 hp",,1560,109,"4000",240,1750,5.5,145,18.0,"MT","2wd","aluminium","aluminium",16,215,55,"gasoleo",1605,0
"Citroen","C4 Picasso VTN@V 7 pl.","1.6L HDi FAP 110 hp",,1560,109,"4000",240,1750,5.6,147,18.0,"MT","2wd","aluminium","aluminium",17,215,50,"gasoleo",1605,0
"Citroen","C4 Picasso Excl. + 7 pl.","1.6L HDi FAP 110 hp",,1560,109,"4000",240,1750,5.6,147,18.0,"MT","2wd","aluminium","aluminium",18,215,45,"gasoleo",1605,0
"Citroen","C4 Picasso 7 pl.","1.6L HDi FAP 110 hp ",,1560,109,"4000",240,1750,5.3,140,18.0,"AMT 6","2wd","aluminium","aluminium",16,215,55,"gasoleo",1614,0
"Citroen","C4 Picasso Excl. 7 pl.","1.6L HDi FAP 110 hp ",,1560,109,"4000",240,1750,5.4,142,18.0,"AMT 6","2wd","aluminium","aluminium",17,215,50,"gasoleo",1614,0
"Citroen","C4 Picasso Excl. + 7 pl.","1.6L HDi FAP 110 hp ",,1560,109,"4000",240,1750,5.4,142,18.0,"AMT 6","2wd","aluminium","aluminium",18,215,45,"gasoleo",1614,0
"Citroen","C4 Picasso 7 pl.","1.6L THP 150 hp ",,1598,150,"5800",240,1400,7.3,173,10.5,"AMT 6","2wd","aluminium","aluminium",16,215,55,"gasolina",1605,0
"Citroen","C4 Picasso VTN@V 7 pl.","1.6L THP 150 hp ",,1598,150,"5800",240,1400,7.4,176,10.5,"AMT 6","2wd","aluminium","aluminium",17,215,50,"gasolina",1605,0
"Citroen","C4 Picasso Excl. + 7 pl.","1.6L THP 150 hp ",,1598,150,"5800",240,1400,7.4,176,10.5,"AMT 6","2wd","aluminium","aluminium",18,215,45,"gasolina",1605,0
"Citroen","C4 Picasso 7 pl.","2.0L HDi FAP 135 hp ",,1997,136,"4000",320,2000,5.9,155,17.6,"AMT 6","2wd","cast iron","aluminium",16,215,55,"gasoleo",1695,0
"Citroen","C4 Picasso VTN@V 7 pl.","2.0L HDi FAP 135 hp ",,1997,136,"4000",320,2000,6.0,157,17.6,"AMT 6","2wd","cast iron","aluminium",17,215,50,"gasoleo",1695,0
"Citroen","C4 Picasso Excl. + 7 pl.","2.0L HDi FAP 135 hp ",,1997,136,"4000",320,2000,6.0,157,17.6,"AMT 6","2wd","cast iron","aluminium",18,215,45,"gasoleo",1695,0
"Citroen","C4 Picasso Excl. + 7 pl.","2.0L HDi FAP 135 hp ",,1997,136,"4000",320,2000,7.4,195,17.6,"AT 6","2wd","cast iron","aluminium",18,215,45,"gasoleo",1725,0
"Citroen","C5","2.0L 140 hp ",,1997,140,"6000",200,4000,8.9,212,10.8,"AT 4","2wd","aluminium","aluminium",16,225,60,"gasolina",1658,0
"Citroen","C5","2.0L 140 hp",,1997,140,"6000",200,4000,8.4,198,10.8,"MT","2wd","aluminium","aluminium",16,225,60,"gasolina",1596,0
"Citroen","C5 S","2.0L 140 hp",,1997,140,"6000",200,4000,8.4,198,10.8,"MT","2wd","aluminium","aluminium",17,225,55,"gasolina",1596,0
"Citroen","C5","1.8L 127 hp",,1749,125,"6000",170,3750,7.9,188,11.0,"MT","2wd","aluminium","aluminium",16,225,60,"gasolina",1585,0
"Citroen","C5 Busi.","1.8L 127 hp",,1749,125,"6000",170,3750,7.9,188,11.0,"MT","2wd","aluminium","aluminium",17,225,55,"gasolina",1585,0
"Citroen","C5","1.6L HDi FAP 110 hp",,1560,109,"4000",240,1750,5.6,149,18.0,"MT","2wd","aluminium","aluminium",16,225,60,"gasoleo",1578,0
"Citroen","C5 S","1.6L HDi FAP 110 hp",,1560,109,"4000",240,1750,5.6,149,18.0,"MT","2wd","aluminium","aluminium",17,225,55,"gasoleo",1578,0
"Citroen","C5","2.0L HDi FAP 138 hp",,1997,136,"4000",320,2000,6.0,157,17.6,"MT 6","2wd","cast iron","aluminium",16,225,60,"gasoleo",1683,0
"Citroen","C5 S","2.0L HDi FAP 138 hp",,1997,136,"4000",320,2000,6.0,157,17.6,"MT 6","2wd","cast iron","aluminium",17,225,55,"gasoleo",1683,0
"Citroen","C5","2.0L HDi FAP 138 hp ",,1997,136,"4000",320,2000,7.1,189,17.6,"AT 6","2wd","cast iron","aluminium",16,225,60,"gasoleo",1733,0
"Citroen","C5 Excl.","2.0L HDi FAP 138 hp ",,1997,136,"4000",320,2000,7.1,189,17.6,"AT 6","2wd","cast iron","aluminium",17,225,55,"gasoleo",1733,0
"Citroen","C5","2.0L HDi FAP 140 hp",,1997,140,"4000",320,2000,5.8,153,17.6,"MT 6","2wd","cast iron","aluminium",17,225,55,"gasoleo",1683,0
"Citroen","C5","2.2L HDi FAP 170 hp",,2179,170,"4000",370,1500,6.5,172,16.6,"MT 6","2wd","cast iron","aluminium",17,225,55,"gasoleo",1804,0
"Citroen","C5","3.0L V6 215 hp ",,2946,211,"6000",290,3750,10.5,248,10.9,"AT 6","2wd","aluminium","aluminium",18,245,45,"gasolina",1800,0
"Citroen","C5","2.7L HDi V6 FAP 208 hp ",,2721,204,"4000",440,1900,8.5,223,17.3,"AT 6","2wd","cast iron","aluminium",18,245,45,"gasoleo",1841,0
"Citroen","C5 Tourer","1.6L HDi FAP 110 hp",,1560,109,"4000",240,1750,5.7,150,18.0,"MT","2wd","aluminium","aluminium",16,225,60,"gasoleo",1612,0
"Citroen","C5 Tourer S","1.6L HDi FAP 110 hp",,1560,109,"4000",240,1750,5.7,150,18.0,"MT","2wd","aluminium","aluminium",17,225,55,"gasoleo",1612,0
"Citroen","C5 Tourer","2.0L 140 hp",,1997,140,"6000",200,4000,8.5,200,10.8,"MT","2wd","aluminium","aluminium",17,225,55,"gasolina",1653,0
"Citroen","C5 Tourer","2.0L HDi FAP 140 hp",,1997,140,"4000",320,2000,5.9,155,17.6,"MT 6",,"cast iron","aluminium",16,225,60,"gasoleo",1730,0
"Citroen","C5 Tourer Busi.","2.0L HDi FAP 140 hp",,1997,140,"4000",320,2000,5.9,155,17.6,"MT 6","2wd","cast iron","aluminium",17,225,55,"gasoleo",1730,0
"Citroen","C5 Tourer","2.0L HDi FAP 138 hp ",,1997,136,"4000",320,2000,7.2,191,17.6,"AT 6","2wd","cast iron","aluminium",17,225,55,"gasoleo",1770,0
"Citroen","C5 Tourer","2.2L HDi FAP 170 hp",,2179,170,"4000",370,1500,6.6,175,16.6,"MT 6","2wd","cast iron","aluminium",17,225,55,"gasoleo",1840,0
"Mitsubishi","Colt CZ3 (2004)","1.1L 75 hp",,1124,75,"6000",100,3500,5.5,130,10.5,"MT","2wd","aluminium","aluminium",14,175,65,"gasolina",930,0
"Mitsubishi","Colt CZ3 Invite (2004)","1.1L 75 hp",,1124,75,"6000",100,3500,5.5,130,10.5,"MT","2wd","aluminium","aluminium",15,195,50,"gasolina",930,0
"Mitsubishi","Colt CZ3 (2004)","1.3L 95 hp",,1332,95,"6000",125,4000,6.0,143,10.5,"MT","2wd","aluminium","aluminium",15,195,50,"gasolina",955,0
"Mitsubishi","Colt CZ3 (2004)","1.5L 110 hp",,1499,109,"6000",145,4000,6.1,,10.5,"MT","2wd","aluminium","aluminium",16,205,45,"gasolina",960,0
"Mitsubishi","Colt CZ3 (2004)","1.5L DI-D 95 hp",,1493,95,"4000",210,1800,4.8,129,18.0,"MT","2wd","aluminium","aluminium",15,195,50,"gasolina",1070,0
"Mitsubishi","Colt CZ3 Instyle (2004)","1.5L DI-D 95 hp",,1493,95,"4000",210,1800,4.8,129,18.0,"MT","2wd","aluminium","aluminium",16,205,45,"gasolina",1070,0
"Mitsubishi","Colt CZT (2004)","1.5L Turbo",,,,"?",,,,,,,"2wd",,,,,,"gasolina",,0
"Mitsubishi","Colt (2004)","1.1L 75 hp",,1124,75,"6000",100,3500,5.5,130,10.5,"MT","2wd","aluminium","aluminium",14,175,65,"gasolina",965,0
"Mitsubishi","Colt Invite (2004)","1.1L 75 hp",,1124,75,"6000",100,3500,5.5,130,10.5,"MT","2wd","aluminium","aluminium",15,195,50,"gasolina",965,0
"Mitsubishi","Colt (2004)","1.3L 95 hp",,1332,95,"6000",125,4000,5.8,138,10.5,"MT","2wd","aluminium","aluminium",14,175,65,"gasolina",970,0
"Mitsubishi","Colt Invite (2004)","1.3L 95 hp",,1332,95,"6000",125,4000,5.8,138,10.5,"MT","2wd","aluminium","aluminium",15,195,50,"gasolina",970,0
"Mitsubishi","Colt (2004)","1.5L 110 hp",,1499,109,"6000",145,4000,6.2,,10.5,"MT","2wd","aluminium","aluminium",16,205,45,"gasolina",990,0
"Mitsubishi","Colt Allshift (2004)","1.5L 110 hp",,1499,109,"6000",145,4000,5.9,,10.5,"AMT 6","2wd","aluminium","aluminium",16,205,45,"gasolina",995,0
"Mitsubishi","Colt (2004)","1.5L DI-D 95 hp",,1493,95,"4000",210,1800,4.6,,18.0,"MT","2wd","aluminium","aluminium",14,175,65,"gasolina",1085,0
"Mitsubishi","Colt Invite (2004)","1.5L DI-D 95 hp",,1493,95,"4000",210,1800,4.6,,18.0,"MT","2wd","aluminium","aluminium",15,195,50,"gasolina",1085,0
"Mitsubishi","Colt Instyle (2004)","1.5L DI-D 95 hp",,1493,95,"4000",210,1800,4.6,,18.0,"MT","2wd","aluminium","aluminium",16,205,45,"gasolina",1085,0
"Mitsubishi","Colt Allshift Instyle (2004)","1.5L DI-D 95 hp",,1493,95,"4000",210,1800,4.4,,18.0,"AMT 6","2wd","aluminium","aluminium",16,205,45,"gasolina",1090,0
"Mitsubishi","Colt CZC","1.5L 110 hp",,1499,109,"6000",145,4000,6.6,157,10.5,"MT","2wd","aluminium","aluminium",16,205,45,"gasolina",1185,0
"Mitsubishi","Colt CZC","1.5L T 145 hp",,1468,145,"6000",210,3500,7.1,168,9.0,"MT","2wd","cast iron","aluminium",16,205,45,"gasolina",1275,0
"Mitsubishi","Colt","1.1L 75 hp",,1124,75,"6000",100,4000,4.9,115,11.0,"MT","2wd","aluminium","aluminium",15,195,50,"gasolina",1015,1045
"Mitsubishi","Colt","1.3L 95 hp",,1332,95,"6000",125,4000,5.0,119,11.0,"MT","2wd","aluminium","aluminium",15,195,50,"gasolina",1020,1050
"Mitsubishi","Colt Ralliart","1.5L T 150 hp",,1468,150,"6000",210,3500,6.8,161,9.0,"MT","2wd","cast iron","aluminium",16,205,45,"gasolina",1135,0
"Mitsubishi","Lancer Sportback","1.8L 140 hp",,1798,143,"6000",178,4250,7.9,188,10.5,"MT","2wd","aluminium","aluminium",16,205,60,"gasolina",1430,0
"Mitsubishi","Lancer Sportback Motion","1.8L 140 hp",,1798,143,"6000",178,4250,7.9,188,10.5,"MT","2wd","aluminium","aluminium",18,215,45,"gasolina",1460,0
"Mitsubishi","Lancer Sportback","1.8L 140 hp ",,1798,143,"6000",178,4250,8.3,198,10.5,"hpT","2wd","aluminium","aluminium",18,215,45,"gasolina",1490,0
"Mitsubishi","Lancer Sportback","2.0L DI-D 140 hp",,1968,140,"4000",310,1750,6.3,165,18.0,"MT 6","2wd","cast iron","aluminium",16,205,60,"gasolina",1540,0
"Mitsubishi","Lancer Sportback Motion","2.0L DI-D 140 hp",,1968,140,"4000",310,1750,6.5,173,18.0,"MT 6","2wd","cast iron","aluminium",18,215,45,"gasolina",1565,0
